2014-12-01,0,0
2014-12-02,0,0
2014-12-03,0,0
2014-12-04,0,0
2014-12-05,0,0
2014-12-06,0,0
2014-12-07,0,0
2014-12-08,0,0
2014-12-09,2688,2666
2014-12-10,2893,1211
2014-12-11,9448,9388
2014-12-12,9854,9834
2014-12-13,14224,7686
2014-12-14,7412,5529
2014-12-15,11762,11074
2014-12-16,7150,4448
2014-12-17,5348,1919
2014-12-18,0,0
2014-12-19,0,0
2014-12-20,9042,9011
2014-12-21,9049,6477
2014-12-22,10854,10803
2014-12-23,2345,2312
2014-12-24,2340,2337
2014-12-25,6170,6133
2014-12-26,5729,2544
2014-12-27,20051,13492
2014-12-28,0,0
2014-12-29,7107,4070
2014-12-30,9676,6882
2014-12-31,4168,3193
