2014-10-17,0,0
2014-10-18,0,0
2014-10-19,0,0
2014-10-20,0,0
2014-10-21,0,0
2014-10-22,0,0
2014-10-23,0,0
2014-10-24,18088,0
2014-10-25,2293,0
2014-10-26,17395,0
2014-10-27,16990,0
2014-10-28,23436,0
2014-10-29,15595,0
2014-10-30,12195,0
2014-10-31,22767,0
2014-11-01,15973,0
2014-11-02,10973,0
2014-11-03,9809,0
2014-11-04,11764,0
2014-11-05,13393,0
2014-11-06,13652,0
2014-11-07,19921,0
2014-11-08,26581,0
2014-11-09,9479,0
2014-11-10,17654,0
2014-11-11,20118,0
2014-11-12,24401,0
2014-11-13,13434,0
2014-11-14,14166,0
2014-11-15,21491,0
2014-11-16,14539,0
