2014-10-15,0,0
2014-10-16,0,0
2014-10-17,0,0
2014-10-18,0,0
2014-10-19,0,0
2014-10-20,0,0
2014-10-21,0,0
2014-10-22,0,0
2014-10-23,0,0
2014-10-24,14794,0
2014-10-25,14066,0
2014-10-26,19953,0
2014-10-27,10676,0
2014-10-28,12824,0
2014-10-29,13971,0
2014-10-30,19454,0
2014-10-31,20760,0
2014-11-01,12932,0
2014-11-02,7406,0
2014-11-03,6368,0
2014-11-04,10367,0
2014-11-05,2645,0
2014-11-06,17706,0
2014-11-07,14817,0
2014-11-08,16065,0
2014-11-09,3281,0
2014-11-10,7655,0
2014-11-11,471,0
2014-11-12,0,0
2014-11-13,0,0
2014-11-14,8879,0
