2014-10-22,0,0
2014-10-23,0,0
2014-10-24,20246,0
2014-10-25,20847,0
2014-10-26,22502,0
2014-10-27,24062,0
2014-10-28,18125,0
2014-10-29,27285,0
2014-10-30,23353,0
2014-10-31,19210,0
2014-11-01,11716,0
2014-11-02,5746,0
2014-11-03,0,0
2014-11-04,4421,0
2014-11-05,6876,0
2014-11-06,4638,0
2014-11-07,10240,0
2014-11-08,28408,0
2014-11-09,21190,0
2014-11-10,11675,0
2014-11-11,4941,0
2014-11-12,10711,0
2014-11-13,3388,0
2014-11-14,7695,0
2014-11-15,35472,0
2014-11-16,25091,0
2014-11-17,11376,0
2014-11-18,10543,0
2014-11-19,8773,0
2014-11-20,6944,0
2014-11-21,15925,0
