2014-10-24,25117,0
2014-10-25,19015,0
2014-10-26,23931,0
2014-10-27,3788,0
2014-10-28,9691,0
2014-10-29,15913,0
2014-10-30,19278,0
2014-10-31,8913,0
2014-11-01,16824,0
2014-11-02,8112,0
2014-11-03,2133,0
2014-11-04,2480,0
2014-11-05,3512,0
2014-11-06,15941,0
2014-11-07,5785,0
2014-11-08,16213,0
2014-11-09,11155,0
2014-11-10,4337,0
2014-11-11,14144,0
2014-11-12,7841,0
2014-11-13,11039,0
2014-11-14,14770,0
2014-11-15,7939,0
2014-11-16,12535,0
2014-11-17,7679,0
2014-11-18,10813,0
2014-11-19,9465,0
2014-11-20,11043,0
2014-11-21,0,0
2014-11-22,5042,0
2014-11-23,3408,0
