2014-10-23,0,0
2014-10-24,0,0
2014-10-25,0,0
2014-10-26,1090,0
2014-10-27,775,0
2014-10-28,0,0
2014-10-29,0,0
2014-10-30,0,0
2014-10-31,7415,0
2014-11-01,1811,0
2014-11-02,3427,0
2014-11-03,386,0
2014-11-04,16770,0
2014-11-05,14970,0
2014-11-06,6172,0
2014-11-07,5067,0
2014-11-08,1658,0
2014-11-09,8176,0
2014-11-10,11574,0
2014-11-11,3650,0
2014-11-12,3731,0
2014-11-13,1928,0
2014-11-14,13083,0
2014-11-15,9835,0
2014-11-16,5795,0
2014-11-17,14148,0
2014-11-18,2913,0
2014-11-19,4003,0
2014-11-20,7438,0
2014-11-21,3766,0
2014-11-22,2571,0
