2014-10-15,0,0
2014-10-16,0,0
2014-10-17,0,0
2014-10-18,0,0
2014-10-19,0,0
2014-10-20,0,0
2014-10-21,0,0
2014-10-22,0,0
2014-10-23,0,0
2014-10-24,13220,0
2014-10-25,13981,0
2014-10-26,18482,0
2014-10-27,7412,0
2014-10-28,5203,0
2014-10-29,6587,0
2014-10-30,5084,0
2014-10-31,7538,0
2014-11-01,26214,0
2014-11-02,9889,0
2014-11-03,336,0
2014-11-04,7133,0
2014-11-05,6128,0
2014-11-06,10828,0
2014-11-07,7900,0
2014-11-08,14294,0
2014-11-09,11414,0
2014-11-10,14729,0
2014-11-11,4294,0
2014-11-12,4322,0
2014-11-13,4810,0
2014-11-14,5103,0
