2014-11-22,0,0
2014-11-23,23429,0
2014-11-24,2743,0
2014-11-25,0,0
2014-11-26,0,0
2014-11-27,11035,0
2014-11-28,14620,0
2014-11-29,34219,0
2014-11-30,6200,0
2014-12-01,0,0
2014-12-02,0,0
2014-12-03,0,0
2014-12-04,0,0
2014-12-05,0,0
2014-12-06,0,0
2014-12-07,0,0
2014-12-08,0,0
2014-12-09,0,0
2014-12-10,0,0
2014-12-11,13117,0
2014-12-12,429,0
2014-12-13,0,0
2014-12-14,1527,0
2014-12-15,965,0
2014-12-16,308,0
2014-12-17,0,0
2014-12-18,46,0
2014-12-19,34,0
2014-12-20,3864,0
2014-12-21,3747,0
2014-12-22,2236,0
