2014-11-27,824,0
2014-11-28,7461,0
2014-11-29,29352,0
2014-11-30,1509,0
2014-12-01,0,0
2014-12-02,0,0
2014-12-03,0,0
2014-12-04,0,0
2014-12-05,0,0
2014-12-06,0,0
2014-12-07,0,0
2014-12-08,0,0
2014-12-09,0,0
2014-12-10,2812,0
2014-12-11,4070,0
2014-12-12,5723,0
2014-12-13,13629,0
2014-12-14,26019,0
2014-12-15,1636,0
2014-12-16,1286,0
2014-12-17,12047,0
2014-12-18,4698,0
2014-12-19,4853,0
2014-12-20,2500,0
2014-12-21,13462,0
2014-12-22,3520,0
2014-12-23,0,0
2014-12-24,0,0
2014-12-25,0,0
2014-12-26,426,0
2014-12-27,0,0
