2014-10-18,0,0
2014-10-19,0,0
2014-10-20,0,0
2014-10-21,0,0
2014-10-22,0,0
2014-10-23,0,0
2014-10-24,16988,0
2014-10-25,0,0
2014-10-26,19539,0
2014-10-27,2003,0
2014-10-28,3140,0
2014-10-29,8911,0
2014-10-30,5427,0
2014-10-31,7430,0
2014-11-01,2309,0
2014-11-02,2111,0
2014-11-03,2002,0
2014-11-04,1435,0
2014-11-05,2539,0
2014-11-06,3096,0
2014-11-07,0,0
2014-11-08,0,0
2014-11-09,0,0
2014-11-10,8267,0
2014-11-11,185,0
2014-11-12,2457,0
2014-11-13,487,0
2014-11-14,0,0
2014-11-15,0,0
2014-11-16,2771,0
2014-11-17,8764,0
