2014-10-25,20981,0
2014-10-26,24742,0
2014-10-27,20299,0
2014-10-28,18737,0
2014-10-29,11876,0
2014-10-30,10659,0
2014-10-31,18569,0
2014-11-01,18433,0
2014-11-02,9090,0
2014-11-03,2762,0
2014-11-04,3712,0
2014-11-05,14019,0
2014-11-06,10518,0
2014-11-07,9044,0
2014-11-08,13461,0
2014-11-09,12866,0
2014-11-10,13815,0
2014-11-11,12567,0
2014-11-12,12070,0
2014-11-13,17409,0
2014-11-14,14678,0
2014-11-15,8434,0
2014-11-16,10941,0
2014-11-17,11367,0
2014-11-18,485,0
2014-11-19,11194,0
2014-11-20,11974,0
2014-11-21,12176,0
2014-11-22,1119,0
2014-11-23,19642,0
2014-11-24,8247,0
