2014-10-22,0,0
2014-10-23,0,0
2014-10-24,12467,0
2014-10-25,16743,0
2014-10-26,5290,0
2014-10-27,5910,0
2014-10-28,7259,0
2014-10-29,6045,0
2014-10-30,9432,0
2014-10-31,9154,0
2014-11-01,9286,0
2014-11-02,10330,0
2014-11-03,100,0
2014-11-04,10358,0
2014-11-05,7062,0
2014-11-06,4951,0
2014-11-07,15566,0
2014-11-08,18956,0
2014-11-09,18879,0
2014-11-10,14716,0
2014-11-11,98040,0
2014-11-12,16148,0
2014-11-13,6060,0
2014-11-14,10515,0
2014-11-15,7402,0
2014-11-16,17458,0
2014-11-17,3708,0
2014-11-18,8001,0
2014-11-19,595,0
2014-11-20,1678,0
2014-11-21,0,0
