2014-11-21,1237,0
2014-11-22,5414,0
2014-11-23,14191,0
2014-11-24,2167,0
2014-11-25,0,0
2014-11-26,11118,0
2014-11-27,24993,0
2014-11-28,12281,0
2014-11-29,26067,0
2014-11-30,11190,0
2014-12-01,0,0
2014-12-02,0,0
2014-12-03,0,0
2014-12-04,0,0
2014-12-05,0,0
2014-12-06,0,0
2014-12-07,0,0
2014-12-08,0,0
2014-12-09,0,0
2014-12-10,0,0
2014-12-11,0,0
2014-12-12,4226,0
2014-12-13,9521,0
2014-12-14,9506,0
2014-12-15,0,0
2014-12-16,0,0
2014-12-17,0,0
2014-12-18,8735,0
2014-12-19,25151,0
2014-12-20,23365,0
2014-12-21,33006,0
