2014-10-24,29215,0
2014-10-25,3570,0
2014-10-26,0,0
2014-10-27,0,0
2014-10-28,4374,0
2014-10-29,9004,0
2014-10-30,8720,0
2014-10-31,15062,0
2014-11-01,18677,0
2014-11-02,14330,0
2014-11-03,11900,0
2014-11-04,7329,0
2014-11-05,8863,0
2014-11-06,0,0
2014-11-07,14050,0
2014-11-08,16325,0
2014-11-09,26004,0
2014-11-10,16292,0
2014-11-11,13296,0
2014-11-12,8318,0
2014-11-13,15003,0
2014-11-14,8198,0
2014-11-15,19447,0
2014-11-16,23462,0
2014-11-17,10778,0
2014-11-18,4374,0
2014-11-19,4029,0
2014-11-20,5243,0
2014-11-21,5054,0
2014-11-22,5020,0
2014-11-23,17277,0
