2014-12-01,0,0
2014-12-02,0,0
2014-12-03,0,0
2014-12-04,0,0
2014-12-05,0,0
2014-12-06,0,0
2014-12-07,0,0
2014-12-08,0,0
2014-12-09,10857,4507
2014-12-10,16822,0
2014-12-11,7951,0
2014-12-12,678,0
2014-12-13,0,0
2014-12-14,15421,912
2014-12-15,21,0
2014-12-16,0,0
2014-12-17,0,0
2014-12-18,0,0
2014-12-19,0,0
2014-12-20,0,0
2014-12-21,0,0
2014-12-22,0,0
2014-12-23,5510,4983
2014-12-24,0,0
2014-12-25,4286,0
2014-12-26,0,0
2014-12-27,8796,5149
2014-12-28,0,0
2014-12-29,26195,12238
2014-12-30,0,0
2014-12-31,35374,619
