2014-10-20,0,0
2014-10-21,0,0
2014-10-22,0,0
2014-10-23,0,0
2014-10-24,7999,0
2014-10-25,9436,0
2014-10-26,11241,0
2014-10-27,12062,0
2014-10-28,13645,0
2014-10-29,15707,0
2014-10-30,15959,0
2014-10-31,23546,0
2014-11-01,14279,0
2014-11-02,6386,0
2014-11-03,536,0
2014-11-04,3289,0
2014-11-05,0,0
2014-11-06,1832,0
2014-11-07,3146,0
2014-11-08,2843,0
2014-11-09,17162,0
2014-11-10,19894,0
2014-11-11,71355,0
2014-11-12,8375,0
2014-11-13,5118,0
2014-11-14,3245,0
2014-11-15,590,0
2014-11-16,13361,0
2014-11-17,7607,0
2014-11-18,7611,0
2014-11-19,8966,0
