2014-12-03,0,0
2014-12-04,0,0
2014-12-05,0,0
2014-12-06,0,0
2014-12-07,0,0
2014-12-08,0,0
2014-12-09,2547,373
2014-12-10,5962,1874
2014-12-11,11764,2976
2014-12-12,15011,1878
2014-12-13,26374,3704
2014-12-14,22354,10218
2014-12-15,1669,1604
2014-12-16,878,672
2014-12-17,0,0
2014-12-18,2975,2921
2014-12-19,7610,126
2014-12-20,19802,5206
2014-12-21,24852,8594
2014-12-22,19578,9922
2014-12-23,10288,4155
2014-12-24,9487,7823
2014-12-25,1631,114
2014-12-26,1409,1156
2014-12-27,2316,1420
2014-12-28,0,0
2014-12-29,4301,2425
2014-12-30,2935,524
2014-12-31,1140,0
2015-01-01,1457,389
2015-01-02,12880,8103
