2014-11-22,0,0
2014-11-23,0,0
2014-11-24,0,0
2014-11-25,0,0
2014-11-26,1333,748
2014-11-27,2377,0
2014-11-28,3578,2136
2014-11-29,8150,1433
2014-11-30,2139,568
2014-12-01,0,0
2014-12-02,0,0
2014-12-03,0,0
2014-12-04,0,0
2014-12-05,0,0
2014-12-06,0,0
2014-12-07,0,0
2014-12-08,0,0
2014-12-09,367,301
2014-12-10,0,0
2014-12-11,0,0
2014-12-12,238,216
2014-12-13,0,0
2014-12-14,1329,368
2014-12-15,1557,1092
2014-12-16,3829,567
2014-12-17,2566,1031
2014-12-18,4252,0
2014-12-19,3239,1297
2014-12-20,16274,1951
2014-12-21,9434,3120
2014-12-22,565,338
