2014-10-23,0,0
2014-10-24,16,4
2014-10-25,3,0
2014-10-26,13,1
2014-10-27,57,4
2014-10-28,1,0
2014-10-29,0,0
2014-10-30,11,1
2014-10-31,13,7
2014-11-01,0,0
2014-11-02,0,10
2014-11-03,0,0
2014-11-04,3,8
2014-11-05,6,0
2014-11-06,17,1
2014-11-07,4,3
2014-11-08,118,19
2014-11-09,32,5
2014-11-10,102,4
2014-11-11,2,0
2014-11-12,7,23
2014-11-13,4,2
2014-11-14,0,0
2014-11-15,0,0
2014-11-16,0,0
2014-11-17,62,51
2014-11-18,1,4
2014-11-19,0,0
2014-11-20,0,0
2014-11-21,28,40
2014-11-22,0,0
