2014-10-19,0,0
2014-10-20,0,0
2014-10-21,0,0
2014-10-22,0,0
2014-10-23,0,0
2014-10-24,29237,0
2014-10-25,17763,0
2014-10-26,4620,0
2014-10-27,29543,0
2014-10-28,32504,0
2014-10-29,17360,0
2014-10-30,19829,0
2014-10-31,7892,0
2014-11-01,0,0
2014-11-02,14252,0
2014-11-03,0,0
2014-11-04,0,0
2014-11-05,0,0
2014-11-06,0,0
2014-11-07,0,0
2014-11-08,0,0
2014-11-09,714,0
2014-11-10,0,0
2014-11-11,0,0
2014-11-12,0,0
2014-11-13,213,0
2014-11-14,642,0
2014-11-15,81,0
2014-11-16,0,0
2014-11-17,0,0
2014-11-18,0,0
