2014-10-20,0,0
2014-10-21,0,0
2014-10-22,0,0
2014-10-23,0,0
2014-10-24,904,0
2014-10-25,5389,0
2014-10-26,3538,0
2014-10-27,3847,0
2014-10-28,11932,0
2014-10-29,7879,0
2014-10-30,485,0
2014-10-31,26785,0
2014-11-01,2079,0
2014-11-02,3509,0
2014-11-03,2379,0
2014-11-04,1974,0
2014-11-05,130,0
2014-11-06,0,0
2014-11-07,0,0
2014-11-08,0,0
2014-11-09,2024,0
2014-11-10,0,0
2014-11-11,98805,0
2014-11-12,9898,0
2014-11-13,2597,0
2014-11-14,5395,0
2014-11-15,1740,0
2014-11-16,200,0
2014-11-17,0,0
2014-11-18,0,0
2014-11-19,0,0
