2014-10-16,0,0
2014-10-17,0,0
2014-10-18,0,0
2014-10-19,0,0
2014-10-20,0,0
2014-10-21,0,0
2014-10-22,0,0
2014-10-23,0,0
2014-10-24,8056,7852
2014-10-25,181,0
2014-10-26,3747,0
2014-10-27,720,0
2014-10-28,1658,0
2014-10-29,3191,0
2014-10-30,0,0
2014-10-31,5932,0
2014-11-01,11628,915
2014-11-02,5510,380
2014-11-03,14517,16
2014-11-04,4852,0
2014-11-05,0,0
2014-11-06,5829,0
2014-11-07,0,0
2014-11-08,3692,0
2014-11-09,0,0
2014-11-10,0,0
2014-11-11,5307,0
2014-11-12,1896,0
2014-11-13,2637,0
2014-11-14,4559,0
