2014-12-03,0,0
2014-12-04,0,0
2014-12-05,0,0
2014-12-06,0,0
2014-12-07,0,0
2014-12-08,0,0
2014-12-09,7230,0
2014-12-10,2446,0
2014-12-11,6293,0
2014-12-12,13528,0
2014-12-13,4107,0
2014-12-14,12044,0
2014-12-15,13180,0
2014-12-16,10687,0
2014-12-17,16848,0
2014-12-18,4014,0
2014-12-19,14248,0
2014-12-20,791,0
2014-12-21,7036,0
2014-12-22,11247,0
2014-12-23,20010,0
2014-12-24,0,0
2014-12-25,1682,0
2014-12-26,1171,0
2014-12-27,11557,0
2014-12-28,6743,0
2014-12-29,5075,0
2014-12-30,0,0
2014-12-31,0,0
2015-01-01,2624,0
2015-01-02,20558,0
