2014-10-23,0,0
2014-10-24,0,0
2014-10-25,0,0
2014-10-26,0,0
2014-10-27,465,0
2014-10-28,1978,0
2014-10-29,0,0
2014-10-30,0,0
2014-10-31,13107,0
2014-11-01,10723,0
2014-11-02,0,0
2014-11-03,1215,0
2014-11-04,3532,0
2014-11-05,570,0
2014-11-06,5546,0
2014-11-07,3861,0
2014-11-08,0,0
2014-11-09,2329,0
2014-11-10,5119,0
2014-11-11,481,0
2014-11-12,2032,0
2014-11-13,1291,0
2014-11-14,0,0
2014-11-15,5499,0
2014-11-16,3642,0
2014-11-17,1505,0
2014-11-18,4537,0
2014-11-19,1443,0
2014-11-20,0,0
2014-11-21,0,0
2014-11-22,2866,0
