2014-12-03,0,0
2014-12-04,0,0
2014-12-05,0,0
2014-12-06,0,0
2014-12-07,0,0
2014-12-08,0,0
2014-12-09,5510,0
2014-12-10,1803,0
2014-12-11,4976,0
2014-12-12,7451,0
2014-12-13,11263,0
2014-12-14,28667,0
2014-12-15,17828,0
2014-12-16,18927,0
2014-12-17,8458,0
2014-12-18,26186,0
2014-12-19,17705,0
2014-12-20,22295,0
2014-12-21,11467,0
2014-12-22,4370,0
2014-12-23,780,0
2014-12-24,919,0
2014-12-25,9933,0
2014-12-26,3040,0
2014-12-27,14216,0
2014-12-28,3520,0
2014-12-29,0,0
2014-12-30,4658,0
2014-12-31,2441,0
2015-01-01,16973,0
2015-01-02,21701,0
