2014-10-20,0,0
2014-10-21,0,0
2014-10-22,0,0
2014-10-23,0,0
2014-10-24,11255,0
2014-10-25,14524,0
2014-10-26,6707,0
2014-10-27,4906,0
2014-10-28,2689,0
2014-10-29,5303,0
2014-10-30,8650,0
2014-10-31,2836,0
2014-11-01,2050,0
2014-11-02,1864,0
2014-11-03,6654,0
2014-11-04,3250,0
2014-11-05,8340,0
2014-11-06,9651,0
2014-11-07,5406,0
2014-11-08,0,0
2014-11-09,16824,0
2014-11-10,8707,0
2014-11-11,451,0
2014-11-12,1421,0
2014-11-13,7446,0
2014-11-14,2729,0
2014-11-15,2150,0
2014-11-16,1292,0
2014-11-17,0,0
2014-11-18,6880,0
2014-11-19,0,0
