2014-12-04,0,0
2014-12-05,0,0
2014-12-06,0,0
2014-12-07,0,0
2014-12-08,0,0
2014-12-09,10926,0
2014-12-10,15875,0
2014-12-11,36139,0
2014-12-12,31005,0
2014-12-13,13061,0
2014-12-14,34422,0
2014-12-15,34709,0
2014-12-16,33624,0
2014-12-17,32982,0
2014-12-18,24293,0
2014-12-19,7094,0
2014-12-20,12396,0
2014-12-21,5318,0
2014-12-22,9760,0
2014-12-23,9122,0
2014-12-24,12337,0
2014-12-25,597,0
2014-12-26,472,0
2014-12-27,7813,0
2014-12-28,4678,0
2014-12-29,3382,0
2014-12-30,2028,0
2014-12-31,634,0
2015-01-01,0,0
2015-01-02,1458,0
2015-01-03,1192,0
