2014-10-20,0,0
2014-10-21,0,0
2014-10-22,0,0
2014-10-23,0,0
2014-10-24,396,0
2014-10-25,164,0
2014-10-26,1124,0
2014-10-27,1605,0
2014-10-28,419,0
2014-10-29,366,0
2014-10-30,775,0
2014-10-31,6507,0
2014-11-01,7422,0
2014-11-02,5055,0
2014-11-03,5522,0
2014-11-04,0,0
2014-11-05,1735,0
2014-11-06,465,0
2014-11-07,346,0
2014-11-08,982,0
2014-11-09,17854,0
2014-11-10,7662,0
2014-11-11,332,0
2014-11-12,15502,0
2014-11-13,8355,0
2014-11-14,6797,0
2014-11-15,7690,0
2014-11-16,8673,0
2014-11-17,7468,0
2014-11-18,0,0
2014-11-19,2135,0
